Algorithm	Matrix type	Avg silhouette	k	Silhouette	Gene k	Gene silhouette	Gene sims	Protein sims	Cluster count	Gene cluster count	Used attributes
pam	binary	0.24311082262840195	2	0.27595224851988287	3	0.21026939673692105	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Membrane"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Intracellular"", ""Nucleic acid binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>24, 2=>38}	{1=>13, 2=>5, 3=>3}	[:keywords, :pathways, :cellular_component, :molecular_function]
pam	jaccard	0.20897974322127955	2	0.2153973273548436	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :pathways, :cellular_component, :molecular_function]
pam	binary	0.20049088540870652	2	0.19841961172969752	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :biological_process, :cellular_component, :molecular_function]
pam	jaccard	0.21451174166673093	2	0.22646132424574636	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :biological_process, :cellular_component, :molecular_function]
pam	jaccard	0.11177128155267865	3	0.11163873403230747	4	0.11190382907304984	"{1=>[""Palmitate"", ""HTLV-I infection"", ""Herpes simplex infection"", ""3'-UTR-mediated mRNA stabilization"", ""MRNA catabolic process"", ""Negative regulation of inflammatory response"", ""Negative regulation of myeloid cell differentiation"", ""Negative regulation of translation involved in gene silencing by miRNA"", ""Nuclear-transcribed mRNA poly(A) tail shortening"", ""Regulation of tumor necrosis factor production"", ""Response to starvation"", ""RNA destabilization"", ""Plasma membrane"", ""14-3-3 protein binding"", ""AU-rich element binding"", ""MRNA 3'-UTR AU-rich region binding""], 2=>[""Cytoskeleton"", ""Mitogen"", ""Secreted"", ""MAPK signaling pathway"", ""Ras signaling pathway"", ""Rap1 signaling pathway"", ""Chemokine signaling pathway"", ""Wnt signaling pathway"", ""VEGF signaling pathway"", ""Focal adhesion"", ""Adherens junction"", ""Fc gamma R-mediated phagocytosis"", ""Neurotrophin signaling pathway"", ""Regulation of actin cytoskeleton"", ""Non-alcoholic fatty liver disease (NAFLD)"", ""Pancreatic secretion"", ""Bacterial invasion of epithelial cells"", ""Salmonella infection"", ""Pathways in cancer"", ""Viral carcinogenesis"", ""Proteoglycans in cancer"", ""Colorectal cancer"", ""Renal cell carcinoma"", ""Pancreatic cancer"", ""Endocytosis"", ""Tight junction"", ""T cell receptor signaling pathway"", ""Actin filament organization"", ""GTP catabolic process"", ""Positive regulation of actin filament polymerization"", ""Positive regulation of DNA replication"", ""Positive regulation of phosphatidylinositol 3-kinase activity"", ""Regulation of cell migration"", ""Positive regulation of cytokinesis"", ""Positive regulation of neuron apoptotic process"", ""Response to glucose"", ""CRD-mediated mRNA stabilization"", ""Negative regulation of apoptotic process"", ""Negative regulation of insulin receptor signaling pathway"", ""Positive regulation of cell division"", ""Positive regulation of cell proliferation"", ""Golgi membrane"", ""Lamellipodium"", ""Ruffle membrane"", ""Midbody"", ""Dendrite"", ""Extracellular region"", ""Histone pre-mRNA 3'end processing complex"", ""P53 binding"", ""Sequence-specific DNA binding"", ""Transcription factor binding""], 3=>[""Ubiquitin mediated proteolysis"", ""Thymus"", ""Mast cell activation"", ""Negative regulation of I-kappaB kinase/NF-kappaB signaling"", ""T cell differentiation"", ""Immunological synapse"", ""Mitochondrion"", ""Kinase inhibitor activity""], 4=>[""RNA metabolic process""]}"	"{1=>[""Cytoplasm"", ""Brain"", ""Nucleus""], 2=>[""Nucleotide-binding"", ""GTP binding""], 3=>[""Acetylation"", ""Repeat"", ""Spliceosome"", ""Spliceosome"", ""MRNA processing"", ""RNA splicing"", ""Spliceosomal complex"", ""Nucleotide binding""]}"	{1=>25, 2=>27, 3=>10}	{1=>8, 2=>3, 3=>2, 4=>8}	[:tissues, :pathways, :biological_process, :cellular_component]
pam	binary	0.20492749374807895	2	0.20277925951673814	3	0.20707572797941978	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>25, 2=>37}	{1=>14, 2=>5, 3=>2}	[:tissues, :pathways, :biological_process, :molecular_function]
pam	jaccard	0.1666004567629804	2	0.1306387544382453	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:tissues, :pathways, :biological_process, :molecular_function]
pam	jaccard	0.1712129968374607	2	0.13502166713785424	3	0.20740432653706714	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>14, 2=>5, 3=>2}	[:tissues, :pathways, :cellular_component, :molecular_function]
pam	binary	0.19411721399054965	2	0.18083010144403214	3	0.20740432653706714	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>14, 2=>5, 3=>2}	[:tissues, :biological_process, :cellular_component, :molecular_function]
pam	jaccard	0.178314434802271	2	0.14922454306747482	3	0.20740432653706714	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>14, 2=>5, 3=>2}	[:tissues, :biological_process, :cellular_component, :molecular_function]
pam	binary	0.2130056271399402	2	0.21860692774281326	3	0.20740432653706714	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>23, 2=>39}	{1=>14, 2=>5, 3=>2}	[:pathways, :biological_process, :cellular_component, :molecular_function]
pam	jaccard	0.13335151544401308	4	0.17200340609475748	2	0.09469962479326871	"{1=>[""Activator""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Developmental protein"", ""Differentiation"", ""mRNA transport"", ""SH3-binding"", ""Translation regulation"", ""Transport"", ""3D-structure"", ""Direct protein sequencing"", ""4Fe-4S"", ""Iron"", ""Iron-sulfur"", ""Lyase"", ""Metal-binding"", ""Tricarboxylic acid cycle"", ""Zinc"", ""Zinc-finger"", ""Cell membrane"", ""Lipoprotein"", ""Membrane"", ""Prenylation"", ""Spliceosome"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Transcriptional misregulation in cancer"", ""Citrate cycle (TCA cycle)"", ""Glyoxylate and dicarboxylate metabolism"", ""Metabolic pathways"", ""Carbon metabolism"", ""2-Oxocarboxylic acid metabolism"", ""Biosynthesis of amino acids"", ""Lung"", ""Skin"", ""Ovarian carcinoma"", ""MRNA splicing via spliceosome"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Stress granule assembly"", ""MRNA splice site selection"", ""Cell differentiation"", ""MRNA transport"", ""Multicellular organismal development"", ""Regulation of translation"", ""Gene expression"", ""RNA splicing via transesterification reactions"", ""Cellular iron ion homeostasis"", ""Citrate metabolic process"", ""Response to iron(II) ion"", ""Tricarboxylic acid cycle"", ""Spliceosomal complex"", ""Ribonucleoprotein complex"", ""Perinuclear region of cytoplasm"", ""Nuclear body"", ""Nucleoplasm"", ""U12-type spliceosomal complex"", ""Cytosol"", ""Endoplasmic reticulum"", ""Golgi apparatus"", ""Intracellular membrane-bounded organelle"", ""Poly(A) binding"", ""Nucleic acid binding"", ""Zinc ion binding"", ""Poly(A) RNA binding"", ""4 iron 4 sulfur cluster binding"", ""Aconitate hydratase activity"", ""Iron-responsive element binding"", ""Iron-sulfur cluster binding"", ""Metal ion binding"", ""MRNA 5'-UTR binding"", ""GTPase activity""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""Membrane"", ""GTP binding""], 2=>[""MRNA processing"", ""RNA splicing"", ""Nucleus"", ""RNA binding""], 3=>[""Zinc ion binding""], 4=>[""Acetylation"", ""Cytoplasm"", ""Spliceosome"", ""Spliceosome"", ""Cytoplasm"", ""Spliceosomal complex""]}"	{1=>20, 2=>21, 3=>8, 4=>13}	{1=>17, 2=>4}	[:pathways, :biological_process, :cellular_component, :molecular_function]
pam	binary	0.21150977272191102	2	0.18827687486101558	3	0.23474267058280643	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""Membrane"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Intracellular"", ""Nucleic acid binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Phosphoprotein"", ""RNA-binding"", ""RNA splicing"", ""Nucleotide binding"", ""RNA binding""]}"	{1=>32, 2=>30}	{1=>13, 2=>5, 3=>3}	[:keywords, :tissues, :pathways, :biological_process, :cellular_component]
pam	jaccard	0.09277470361341389	3	0.12039860911901766	3	0.0651507981078101	"{1=>[""Direct protein sequencing"", ""Metal-binding"", ""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""4Fe-4S"", ""Iron"", ""Iron-sulfur"", ""Lyase"", ""Tricarboxylic acid cycle"", ""Transcriptional misregulation in cancer"", ""Citrate cycle (TCA cycle)"", ""Glyoxylate and dicarboxylate metabolism"", ""Metabolic pathways"", ""Carbon metabolism"", ""2-Oxocarboxylic acid metabolism"", ""Biosynthesis of amino acids"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Cellular iron ion homeostasis"", ""Citrate metabolic process"", ""Regulation of translation"", ""Response to iron(II) ion"", ""Tricarboxylic acid cycle"", ""Cytosol"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Endoplasmic reticulum"", ""Golgi apparatus"", ""Metal ion binding"", ""DNA binding"", ""Zinc ion binding"", ""4 iron 4 sulfur cluster binding"", ""Aconitate hydratase activity"", ""Iron-responsive element binding""], 2=>[""3D-structure"", ""Membrane"", ""Lung"", ""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Stress granule assembly"", ""Perinuclear region of cytoplasm""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Cell membrane"", ""Lipoprotein"", ""Small GTPase mediated signal transduction"", ""Actin cytoskeleton organization"", ""Membrane"", ""Plasma membrane"", ""Intracellular"", ""GTP binding"", ""GTPase activity""], 2=>[""Metal-binding"", ""Zinc ion binding""], 3=>[""Alternative splicing"", ""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""Acetylation"", ""Cytoplasm"", ""Spliceosome"", ""MRNA processing"", ""RNA splicing"", ""Nucleus""]}"	{1=>21, 2=>12, 3=>29}	{1=>8, 2=>6, 3=>7}	[:keywords, :tissues, :pathways, :biological_process, :cellular_component]
pam	binary	0.2119629129711335	2	0.20353234748728216	3	0.2203934784549849	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""Nucleotide-binding"", ""GTP binding""], 2=>[""Phosphoprotein"", ""RNA-binding"", ""mRNA processing"", ""mRNA splicing"", ""Nucleus"", ""RNA splicing"", ""Nucleotide binding"", ""RNA binding""]}"	{1=>32, 2=>30}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :biological_process, :molecular_function]
pam	jaccard	0.18699173630219876	2	0.17142131351668202	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :biological_process, :molecular_function]
pam	binary	0.24387713406605394	2	0.28519210904439235	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :cellular_component, :molecular_function]
pam	jaccard	0.18771531951324424	2	0.172868479938773	3	0.2025621590877155	"{1=>[""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding""], 2=>[""MRNA splicing via spliceosome"", ""MRNA splice site selection"", ""Nuclear body"", ""Nucleoplasm"", ""GTPase activity""], 3=>[""Axon guidance"", ""Neuromuscular process controlling balance"", ""Regulation of RNA splicing"", ""RNA transport"", ""Regulation of translation"", ""Small GTPase mediated signal transduction"", ""Trans-Golgi network"", ""Intracellular"", ""Membrane"", ""Protein C-terminus binding""]}"	"{1=>[""GTP-binding"", ""Membrane"", ""Nucleotide-binding"", ""Small GTPase mediated signal transduction"", ""GTP binding""], 2=>[""RNA-binding""]}"	{1=>21, 2=>41}	{1=>14, 2=>5, 3=>2}	[:keywords, :tissues, :pathways, :cellular_component, :molecular_function]
pam	binary	0.2167967973352915	2	0.20530935655829158	3	0.2282842381122914	"{1=>[""Direct protein sequencing"", ""DNA-binding"", ""Activator"", ""Coiled coil"", ""DNA damage"", ""DNA recombination"", ""DNA repair"", ""Transcription"", ""Transcription regulation"", ""Spliceosome"", ""Transcriptional misregulation in cancer"", ""Spleen"", ""DNA recombination"", ""DNA repair"", ""Regulation of transcription DNA-templated"", ""Transcription DNA-templated"", ""Regulation of translation"", ""Stress granule assembly"", ""Nuclear matrix"", ""Nuclear speck"", ""Nucleolus"", ""Paraspeckles"", ""Perinuclear region of cytoplasm"", ""DNA binding"", ""Zinc ion binding"", ""Nucleic acid binding""], 2=>[""Methylation"", ""Nonsense-mediated mRNA decay"", ""Spliceosome"", ""RNA transport"", ""mRNA surveillance pathway"", ""RNA degradation"", ""Lung"", ""Gene silencing by RNA"", ""Negative regulation of nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Nuclear-transcribed mRNA catabolic process nonsense-mediated decay"", ""Positive regulation of nuclear-transcribed mRNA catabolic process deadenylation-dependent decay"", ""Positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"", ""Ribonucleoprotein complex"", ""Nuclear body"", ""Membrane"", ""Poly(A) binding"", ""GTPase activity""], 3=>[""Small GTPase mediated signal transduction""]}"	"{1=>[""GTP-binding"", ""Nucleotide-binding"", ""GTP binding""], 2=>[""RNA-binding"", ""Nucleus""]}"	{1=>25, 2=>37}	{1=>13, 2=>5, 3=>3}	[:keywords, :tissues, :biological_process, :cellular_component, :molecular_function]
